Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sdb_Controller_API,,,2019-07-04 09:46:38,2019-07-04 09:46:49,11.386s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values,,,2019-07-04 09:46:38,2019-07-04 09:46:44,5.398s,PASSED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-04 09:46:39,2019-07-04 09:46:43,4.044s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.070s,PASSED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.022s,PASSED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-04 09:46:43,2019-07-04 09:46:43,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].status"", status)",,,2019-07-04 09:46:43,2019-07-04 09:46:44,0.028s,PASSED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-04 09:46:44,2019-07-04 09:46:44,0.945s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-04 09:46:44,2019-07-04 09:46:44,0.217s,PASSED
