Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sdb_Controller_API,,,2019-07-18 17:54:00,2019-07-18 17:54:11,11.032s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values,,,2019-07-18 17:54:01,2019-07-18 17:54:07,5.931s,PASSED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-18 17:54:02,2019-07-18 17:54:06,4.584s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:54:06,2019-07-18 17:54:06,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-18 17:54:06,2019-07-18 17:54:06,0.108s,PASSED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-18 17:54:06,2019-07-18 17:54:06,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-18 17:54:06,2019-07-18 17:54:06,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-18 17:54:06,2019-07-18 17:54:07,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].logDbType"", logDbType)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.021s,PASSED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-18 17:54:07,2019-07-18 17:54:08,1.018s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.156s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-18 17:54:07,2019-07-18 17:54:07,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-18 17:54:07,2019-07-18 17:54:08,0.046s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.044s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.020s,FAILED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].logDbType"", logDbType)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.038s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values,,,2019-07-18 17:54:08,2019-07-18 17:54:09,0.857s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.178s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.018s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-18 17:54:08,2019-07-18 17:54:08,0.021s,FAILED
