Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hdb_Controller,,,2019-07-04 13:30:24,2019-07-04 13:30:40,16.024s,FAILED
,,,,,,
Test Cases/hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values,,,2019-07-04 13:30:25,2019-07-04 13:30:33,8.520s,PASSED
"response = sendRequest(findTestObject(""hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-04 13:30:26,2019-07-04 13:30:32,6.759s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-04 13:30:32,2019-07-04 13:30:32,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.type"", hdb_type)",,,2019-07-04 13:30:32,2019-07-04 13:30:33,0.074s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.owner"", hdb_owner)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseId"", hdb_databaseId)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.coGroup"", hdb_coGroup)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseType"", hdb_databaseType)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.description"", hdb_description)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.readOnlyDbid"", hdb_readOnlyDbid)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.023s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.relationalActy"", hdb_relationalActy)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.020s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.dataPropagation"", hdb_dataPropagation)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.type"", vsm_type)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.version"", vsm_version)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.ddname"", vsm_ddname)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.datasetFormat"", vsm_datasetFormat)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.maxRecSize"", vsm_maxRecSize)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.password"", vsm_password)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.022s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.type"", ims_type)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.dlitype"", ims_dlitype)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.posParameter"", ims_posParameter)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.maxKeylen"", ims_maxKeylen)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.dbdName"", ims_dbdName)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.type"", mod_type)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelDbId"", mod_modelDbId)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelCoGrp"", mod_modelCoGrp)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelReason"", mod_modelReason)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].dgList"", dgList)",,,2019-07-04 13:30:33,2019-07-04 13:30:33,0.028s,PASSED
,,,,,,
Test Cases/hdb_Controller/hdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-04 13:30:33,2019-07-04 13:30:35,1.910s,FAILED
"response = sendRequest(findTestObject(""hdb_Controller/hdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.285s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.type"", hdb_type)",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.owner"", hdb_owner)",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.databaseId"", hdb_databaseId)",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.021s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.coGroup"", hdb_coGroup)",,,2019-07-04 13:30:34,2019-07-04 13:30:34,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.databaseType"", hdb_databaseType)",,,2019-07-04 13:30:34,2019-07-04 13:30:35,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.description"", hdb_description)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.readOnlyDbid"", hdb_readOnlyDbid)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.relationalActy"", hdb_relationalActy)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.021s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.dataPropagation"", hdb_dataPropagation)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.type"", vsm_type)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.version"", vsm_version)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.ddname"", vsm_ddname)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.datasetFormat"", vsm_datasetFormat)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.maxRecSize"", vsm_maxRecSize)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].vsm.password"", vsm_password)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.067s,FAILED
"verifyElementPropertyValue(response, ""[0].ims.type"", ims_type)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].ims.dlitype"", ims_dlitype)",,,2019-07-04 13:30:35,2019-07-04 13:30:35,0.050s,FAILED
