Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Map_Controller_API,,,2019-06-19 19:31:56,2019-06-19 19:32:10,13.434s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values,,,2019-06-19 19:31:57,2019-06-19 19:32:03,6.051s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values""))",,,2019-06-19 19:31:58,2019-06-19 19:32:02,4.348s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.133s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.062s,PASSED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:32:02,2019-06-19 19:32:02,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-06-19 19:32:02,2019-06-19 19:32:03,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-06-19 19:32:03,2019-06-19 19:32:03,0.027s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values,,,2019-06-19 19:32:03,2019-06-19 19:32:05,2.385s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.206s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-06-19 19:32:05,2019-06-19 19:32:05,0.035s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values,,,2019-06-19 19:32:05,2019-06-19 19:32:07,1.262s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values""))",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.238s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.044s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-06-19 19:32:06,2019-06-19 19:32:06,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-06-19 19:32:06,2019-06-19 19:32:07,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-06-19 19:32:07,2019-06-19 19:32:07,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-06-19 19:32:07,2019-06-19 19:32:07,0.028s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters,,,2019-06-19 19:32:07,2019-06-19 19:32:07,0.544s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-06-19 19:32:07,2019-06-19 19:32:07,0.222s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-06-19 19:32:07,2019-06-19 19:32:07,0.001s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Post_Request,,,2019-06-19 19:32:07,2019-06-19 19:32:08,0.704s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Post_Request""))",,,2019-06-19 19:32:08,2019-06-19 19:32:08,0.283s,PASSED
"verifyResponseStatusCode(response, 201)",,,2019-06-19 19:32:08,2019-06-19 19:32:08,0.001s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Put_Request,,,2019-06-19 19:32:08,2019-06-19 19:32:08,0.621s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Put_Request""))",,,2019-06-19 19:32:08,2019-06-19 19:32:08,0.172s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:08,2019-06-19 19:32:08,0.002s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Delete_Request_with_Valid_Parameters,,,2019-06-19 19:32:08,2019-06-19 19:32:09,0.588s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Delete_Request_with_Valid_Parameters""))",,,2019-06-19 19:32:09,2019-06-19 19:32:09,0.271s,PASSED
