Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sps_Controller_API,,,2019-06-27 15:52:16,2019-06-27 15:52:27,11.083s,FAILED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values,,,2019-06-27 15:52:16,2019-06-27 15:52:21,5.033s,PASSED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values""))",,,2019-06-27 15:52:17,2019-06-27 15:52:21,3.256s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.123s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.051s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.056s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.053s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.criticalRpt"", rpt_criticalRpt)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.description"", rpt_description)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.055s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.type"", bor_type)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.noOfActForBor"", bor_noOfActForBor)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.062s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.listOfActForBor"", bor_listOfActForBor)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.type"", pro_type)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.noOfActForPro"", pro_noOfActForPro)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.listOfActForPro"", pro_listOfActForPro)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.type"", eor_type)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.noOfActForEor"", eor_noOfActForEor)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.listOfActForEor"", eor_listOfActForEor)",,,2019-06-27 15:52:21,2019-06-27 15:52:21,0.013s,PASSED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values,,,2019-06-27 15:52:21,2019-06-27 15:52:23,1.236s,FAILED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.293s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.060s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.016s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.051s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.criticalRpt"", rpt_criticalRpt)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.description"", rpt_description)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].bor.type"", bor_type)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].bor.noOfActForBor"", bor_noOfActForBor)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].bor.listOfActForBor"", bor_listOfActForBor)",,,2019-06-27 15:52:22,2019-06-27 15:52:22,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].pro.type"", pro_type)",,,2019-06-27 15:52:22,2019-06-27 15:52:23,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].pro.noOfActForPro"", pro_noOfActForPro)",,,2019-06-27 15:52:23,2019-06-27 15:52:23,0.016s,FAILED
"verifyElementPropertyValue(response, ""[0].pro.listOfActForPro"", pro_listOfActForPro)",,,2019-06-27 15:52:23,2019-06-27 15:52:23,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].eor.type"", eor_type)",,,2019-06-27 15:52:23,2019-06-27 15:52:23,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].eor.noOfActForEor"", eor_noOfActForEor)",,,2019-06-27 15:52:23,2019-06-27 15:52:23,0.016s,FAILED
"verifyElementPropertyValue(response, ""[0].eor.listOfActForEor"", eor_listOfActForEor)",,,2019-06-27 15:52:23,2019-06-27 15:52:23,0.037s,FAILED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response__with_Invalid_Values,,,2019-06-27 15:52:23,2019-06-27 15:52:24,1.202s,FAILED
