Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Defination_Group_Controller_API,,,2019-06-24 13:39:24,2019-06-24 13:39:34,9.965s,FAILED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_valid_Values,,,2019-06-24 13:39:25,2019-06-24 13:39:29,4.356s,PASSED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_valid_Values""))",,,2019-06-24 13:39:26,2019-06-24 13:39:29,3.387s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.101s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].dgId"", dgId)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].cobCopyBook"", cobCopyBook)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].macro"", macro)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-24 13:39:29,2019-06-24 13:39:29,0.031s,PASSED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Empty_Values,,,2019-06-24 13:39:29,2019-06-24 13:39:30,0.872s,FAILED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-24 13:39:30,2019-06-24 13:39:30,0.242s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 13:39:30,2019-06-24 13:39:30,0.004s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-24 13:39:30,2019-06-24 13:39:30,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-24 13:39:30,2019-06-24 13:39:30,0.020s,FAILED
