Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sim_Controller_API,,,2019-07-17 10:51:11,2019-07-17 10:51:20,9.044s,FAILED
,,,,,,
Test Cases/Sim_Controller_API/Sim_Controller_Verify_Response_with_valid_Values,,,2019-07-17 10:51:11,2019-07-17 10:51:16,4.417s,PASSED
"response = sendRequest(findTestObject(""Sim_Controller_API/Sim_Controller_Verify_Response_with_valid_Values""))",,,2019-07-17 10:51:12,2019-07-17 10:51:15,3.335s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.023s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.070s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].destination"", destination)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].version"", version)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].funcAvailable"", funcAvailable)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].interfaceAct"", interfaceAct)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].compNo"", compNo)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].parameterN1"", parameterN1)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].parameterN2"", parameterN2)",,,2019-07-17 10:51:15,2019-07-17 10:51:15,0.049s,PASSED
"verifyElementPropertyValue(response, ""[0].c1"", c1)",,,2019-07-17 10:51:15,2019-07-17 10:51:16,0.029s,PASSED
