Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sps_Controller_API,,,2019-06-24 13:21:39,2019-06-24 13:21:50,10.736s,FAILED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values,,,2019-06-24 13:21:40,2019-06-24 13:21:45,4.965s,PASSED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values""))",,,2019-06-24 13:21:40,2019-06-24 13:21:44,3.669s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.085s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.criticalRpt"", rpt_criticalRpt)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.description"", rpt_description)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.type"", bor_type)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.noOfActForBor"", bor_noOfActForBor)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.listOfActForBor"", bor_listOfActForBor)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.023s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.type"", pro_type)",,,2019-06-24 13:21:44,2019-06-24 13:21:44,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.noOfActForPro"", pro_noOfActForPro)",,,2019-06-24 13:21:44,2019-06-24 13:21:45,0.075s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.listOfActForPro"", pro_listOfActForPro)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.type"", eor_type)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.noOfActForEor"", eor_noOfActForEor)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.listOfActForEor"", eor_listOfActForEor)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.030s,PASSED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values,,,2019-06-24 13:21:45,2019-06-24 13:21:46,1.298s,FAILED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.195s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-24 13:21:45,2019-06-24 13:21:45,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-24 13:21:45,2019-06-24 13:21:46,0.050s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-24 13:21:46,2019-06-24 13:21:46,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-24 13:21:46,2019-06-24 13:21:46,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-24 13:21:46,2019-06-24 13:21:46,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-24 13:21:46,2019-06-24 13:21:46,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-24 13:21:46,2019-06-24 13:21:46,0.050s,FAILED
