Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Program_Controller_API,,,2019-06-27 18:29:11,2019-06-27 18:29:24,12.416s,FAILED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values,,,2019-06-27 18:29:12,2019-06-27 18:29:18,6.446s,PASSED
"response = sendRequest(findTestObject(""Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values""))",,,2019-06-27 18:29:13,2019-06-27 18:29:18,5.080s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.type"", pgm_type)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.173s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.owner"", pgm_owner)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.049s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.pgmId"", pgm_pgmId)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.linkName"", pgm_linkName)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.049s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.description"", pgm_description)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.language"", pgm_language)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.status"", pgm_status)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.type"", pdg_type)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.number"", pdg_number)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.dgNumberList"", pdg_dgNumberList)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.type"", pac_type)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.number"", pac_number)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.actNumbersList"", pac_act_NumbersList)",,,2019-06-27 18:29:18,2019-06-27 18:29:18,0.032s,PASSED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_Empty_Values,,,2019-06-27 18:29:19,2019-06-27 18:29:20,1.150s,FAILED
