Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Program_Controller_API,,,2019-07-16 17:41:07,2019-07-16 17:41:20,13.107s,FAILED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values,,,2019-07-16 17:41:08,2019-07-16 17:41:14,5.945s,PASSED
"response = sendRequest(findTestObject(""Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values""))",,,2019-07-16 17:41:09,2019-07-16 17:41:13,4.408s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.type"", pgm_type)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.135s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.owner"", pgm_owner)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.pgmId"", pgm_pgmId)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.linkName"", pgm_linkName)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.058s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.description"", pgm_description)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.language"", pgm_language)",,,2019-07-16 17:41:13,2019-07-16 17:41:13,0.055s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.status"", pgm_status)",,,2019-07-16 17:41:13,2019-07-16 17:41:14,0.067s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.type"", pdg_type)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.number"", pdg_number)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.dgNumberList"", pdg_dgNumberList)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.type"", pac_type)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.number"", pac_number)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.actNumbersList"", pac_act_NumbersList)",,,2019-07-16 17:41:14,2019-07-16 17:41:14,0.040s,PASSED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_Empty_Values,,,2019-07-16 17:41:14,2019-07-16 17:41:15,1.485s,FAILED
"response = sendRequest(findTestObject(""Program_Controller_API/Program_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-16 17:41:14,2019-07-16 17:41:15,0.284s,PASSED
