Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sim_Controller_API,,,2019-07-19 11:13:24,2019-07-19 11:13:35,11.491s,FAILED
,,,,,,
Test Cases/Sim_Controller_API/Sim_Controller_Verify_Response_with_valid_Values,,,2019-07-19 11:13:24,2019-07-19 11:13:29,4.708s,PASSED
"response = sendRequest(findTestObject(""Sim_Controller_API/Sim_Controller_Verify_Response_with_valid_Values""))",,,2019-07-19 11:13:25,2019-07-19 11:13:28,3.247s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 11:13:28,2019-07-19 11:13:28,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-19 11:13:28,2019-07-19 11:13:29,0.176s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.068s,PASSED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].destination"", destination)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.048s,PASSED
"verifyElementPropertyValue(response, ""[0].version"", version)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].funcAvailable"", funcAvailable)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].interfaceAct"", interfaceAct)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].compNo"", compNo)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].parameterN1"", parameterN1)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].parameterN2"", parameterN2)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].c1"", c1)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 11:13:29,2019-07-19 11:13:29,0.027s,PASSED
,,,,,,
Test Cases/Sim_Controller_API/Sim_Controller_Verify_Response_with_Empty_Values,,,2019-07-19 11:13:29,2019-07-19 11:13:30,1.032s,FAILED
"response = sendRequest(findTestObject(""Sim_Controller_API/Sim_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-19 11:13:29,2019-07-19 11:13:30,0.182s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.052s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].destination"", destination)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].version"", version)",,,2019-07-19 11:13:30,2019-07-19 11:13:30,0.040s,FAILED
