Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Activity_Controller_API,,,2019-07-19 09:46:45,2019-07-19 09:47:11,26.003s,FAILED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response_with_valid_Values,,,2019-07-19 09:46:46,2019-07-19 09:47:02,15.959s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response_with_valid_Values""))",,,2019-07-19 09:46:47,2019-07-19 09:47:00,13.873s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 09:47:00,2019-07-19 09:47:01,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.224s,PASSED
"verifyElementPropertyValue(response, ""[0].activityId"", activityId)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].activityType"", activityType)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.053s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.062s,PASSED
"verifyElementPropertyValue(response, ""[0].disposition"", disposition)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].databaseName"", databaseName)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.049s,PASSED
"verifyElementPropertyValue(response, ""[0].dataBaseAction"", dataBaseAction)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.123s,PASSED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.055s,PASSED
"verifyElementPropertyValue(response, ""[0].programID"", programID)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.060s,PASSED
"verifyElementPropertyValue(response, ""[0].programName"", programName)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].count"", count)",,,2019-07-19 09:47:01,2019-07-19 09:47:01,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].listADG"", listADG)",,,2019-07-19 09:47:01,2019-07-19 09:47:02,0.047s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response_with_Empty_Values,,,2019-07-19 09:47:02,2019-07-19 09:47:04,2.242s,FAILED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-19 09:47:02,2019-07-19 09:47:03,0.652s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.004s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.061s,FAILED
"verifyElementPropertyValue(response, ""[0].activityId"", activityId)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.056s,FAILED
"verifyElementPropertyValue(response, ""[0].activityType"", activityType)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.046s,FAILED
"verifyElementPropertyValue(response, ""[0].disposition"", disposition)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].databaseName"", databaseName)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].dataBaseAction"", dataBaseAction)",,,2019-07-19 09:47:03,2019-07-19 09:47:03,0.060s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 09:47:03,2019-07-19 09:47:04,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].programID"", programID)",,,2019-07-19 09:47:04,2019-07-19 09:47:04,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].programName"", programName)",,,2019-07-19 09:47:04,2019-07-19 09:47:04,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 09:47:04,2019-07-19 09:47:04,0.046s,FAILED
"verifyElementPropertyValue(response, ""[0].count"", count)",,,2019-07-19 09:47:04,2019-07-19 09:47:04,0.050s,FAILED
"verifyElementPropertyValue(response, ""[0].listADG"", listADG)",,,2019-07-19 09:47:04,2019-07-19 09:47:04,0.076s,FAILED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response__with_Invalid_Values,,,2019-07-19 09:47:04,2019-07-19 09:47:06,1.840s,FAILED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.301s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.083s,FAILED
"verifyElementPropertyValue(response, ""[0].activityId"", activityId)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.073s,FAILED
"verifyElementPropertyValue(response, ""[0].activityType"", activityType)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.046s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].disposition"", disposition)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].databaseName"", databaseName)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].dataBaseAction"", dataBaseAction)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].programID"", programID)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].programName"", programName)",,,2019-07-19 09:47:05,2019-07-19 09:47:05,0.051s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 09:47:05,2019-07-19 09:47:06,0.072s,FAILED
"verifyElementPropertyValue(response, ""[0].count"", count)",,,2019-07-19 09:47:06,2019-07-19 09:47:06,0.064s,FAILED
"verifyElementPropertyValue(response, ""[0].listADG"", listADG)",,,2019-07-19 09:47:06,2019-07-19 09:47:06,0.050s,FAILED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response_with_Invalid_parameters,,,2019-07-19 09:47:06,2019-07-19 09:47:07,0.864s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-07-19 09:47:06,2019-07-19 09:47:07,0.304s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-07-19 09:47:07,2019-07-19 09:47:07,0.014s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Post_Request,,,2019-07-19 09:47:07,2019-07-19 09:47:09,2.420s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Post_Request""))",,,2019-07-19 09:47:07,2019-07-19 09:47:09,1.746s,PASSED
"verifyResponseStatusCode(response, 201)",,,2019-07-19 09:47:09,2019-07-19 09:47:09,0.000s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Put_Request,,,2019-07-19 09:47:09,2019-07-19 09:47:10,0.595s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Put_Request""))",,,2019-07-19 09:47:09,2019-07-19 09:47:10,0.187s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 09:47:10,2019-07-19 09:47:10,0.000s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Delete_Request_with_Valid_Parameters,,,2019-07-19 09:47:10,2019-07-19 09:47:10,0.639s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Delete_Request_with_Valid_Parameters""))",,,2019-07-19 09:47:10,2019-07-19 09:47:10,0.282s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 09:47:10,2019-07-19 09:47:10,0.000s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Delete_Request_with_Invalid_Parameters,,,2019-07-19 09:47:10,2019-07-19 09:47:11,0.696s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Delete_Request_with_Invalid_Parameters""))",,,2019-07-19 09:47:11,2019-07-19 09:47:11,0.223s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-07-19 09:47:11,2019-07-19 09:47:11,0.000s,PASSED
