Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Map_Controller_API,,,2019-07-16 17:16:01,2019-07-16 17:16:17,15.361s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values,,,2019-07-16 17:16:02,2019-07-16 17:16:07,5.359s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values""))",,,2019-07-16 17:16:03,2019-07-16 17:16:06,3.396s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:16:06,2019-07-16 17:16:06,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-16 17:16:06,2019-07-16 17:16:07,0.134s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.058s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.046s,PASSED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.056s,FAILED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-16 17:16:07,2019-07-16 17:16:07,0.049s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values,,,2019-07-16 17:16:07,2019-07-16 17:16:11,3.216s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.267s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.064s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.066s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.044s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.044s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-16 17:16:10,2019-07-16 17:16:10,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-16 17:16:10,2019-07-16 17:16:11,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-16 17:16:11,2019-07-16 17:16:11,0.022s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values,,,2019-07-16 17:16:11,2019-07-16 17:16:12,1.399s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-16 17:16:11,2019-07-16 17:16:11,0.297s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:16:11,2019-07-16 17:16:11,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-16 17:16:11,2019-07-16 17:16:11,0.057s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-16 17:16:11,2019-07-16 17:16:11,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-16 17:16:11,2019-07-16 17:16:12,0.059s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.020s,FAILED
"verifyElementPropertyValue(response, ""[0].a"", a)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].b"", b)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].x"", x)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].y"", y)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].z"", z)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.019s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-16 17:16:12,2019-07-16 17:16:12,0.021s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters,,,2019-07-16 17:16:12,2019-07-16 17:16:13,0.625s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-07-16 17:16:12,2019-07-16 17:16:13,0.281s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-07-16 17:16:13,2019-07-16 17:16:13,0.016s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Post_Request,,,2019-07-16 17:16:13,2019-07-16 17:16:14,1.007s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Post_Request""))",,,2019-07-16 17:16:13,2019-07-16 17:16:14,0.485s,PASSED
"verifyResponseStatusCode(response, 201)",,,2019-07-16 17:16:14,2019-07-16 17:16:14,0.000s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Put_Request,,,2019-07-16 17:16:14,2019-07-16 17:16:15,1.044s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Put_Request""))",,,2019-07-16 17:16:14,2019-07-16 17:16:15,0.562s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:16:15,2019-07-16 17:16:15,0.000s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Delete_Request_with_Valid_Parameters,,,2019-07-16 17:16:15,2019-07-16 17:16:15,0.563s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Delete_Request_with_Valid_Parameters""))",,,2019-07-16 17:16:15,2019-07-16 17:16:15,0.251s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:16:15,2019-07-16 17:16:15,0.000s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Delete_Request_with_Invalid_Parameters,,,2019-07-16 17:16:15,2019-07-16 17:16:17,1.446s,FAILED
