Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sps_Controller_API,,,2019-06-27 17:37:49,2019-06-27 17:38:01,11.950s,FAILED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values,,,2019-06-27 17:37:50,2019-06-27 17:37:55,5.651s,FAILED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_valid_Values""))",,,2019-06-27 17:37:50,2019-06-27 17:37:54,3.955s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 17:37:54,2019-06-27 17:37:54,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-27 17:37:54,2019-06-27 17:37:55,0.192s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.063s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.049s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.criticalRpt"", rpt_criticalRpt)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.070s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.description"", rpt_description)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.type"", bor_type)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.noOfActForBor"", bor_noOfActForBor)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].bor.listOfActForBor"", bor_listOfActForBor)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.type"", pro_type)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].pro.noOfActForPro"", pro_noOfActForPro)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].pro.listOfActForPro"", pro_listOfActForPro)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].eor.type"", eor_type)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].eor.noOfActForEor"", eor_noOfActForEor)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].eor.listOfActForEor"", eor_listOfActForEor)",,,2019-06-27 17:37:55,2019-06-27 17:37:55,0.037s,FAILED
,,,,,,
Test Cases/Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values,,,2019-06-27 17:37:55,2019-06-27 17:37:57,1.376s,FAILED
"response = sendRequest(findTestObject(""Sps_Controller_API/Sps_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.226s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].rpt.type"", rpt_type)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.049s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.owner"", rpt_owner)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId1"", rpt_dsId1)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.comp"", rpt_comp)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.pass"", rpt_pass)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.049s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.dsId2"", rpt_dsId2)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.reportId"", rpt_reportId)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].rpt.criticalRpt"", rpt_criticalRpt)",,,2019-06-27 17:37:56,2019-06-27 17:37:56,0.045s,FAILED
