Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Ccp_Controller_API,,,2019-06-19 19:30:15,2019-06-19 19:30:27,12.523s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values,,,2019-06-19 19:30:15,2019-06-19 19:30:21,5.329s,PASSED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values""))",,,2019-06-19 19:30:16,2019-06-19 19:30:20,4.184s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:30:20,2019-06-19 19:30:20,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:30:20,2019-06-19 19:30:20,0.167s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:30:20,2019-06-19 19:30:21,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.068s,PASSED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values,,,2019-06-19 19:30:21,2019-06-19 19:30:22,1.028s,FAILED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.175s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:30:21,2019-06-19 19:30:21,0.059s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.052s,FAILED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.049s,FAILED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.050s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.058s,FAILED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.064s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response__with_Invalid_Values,,,2019-06-19 19:30:22,2019-06-19 19:30:23,0.847s,FAILED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response__with_Invalid_Values""))",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.193s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-19 19:30:22,2019-06-19 19:30:22,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-19 19:30:22,2019-06-19 19:30:23,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-19 19:30:23,2019-06-19 19:30:23,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-06-19 19:30:23,2019-06-19 19:30:23,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:30:23,2019-06-19 19:30:23,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-06-19 19:30:23,2019-06-19 19:30:23,0.035s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Invalid_parameters,,,2019-06-19 19:30:23,2019-06-19 19:30:23,0.624s,PASSED
