Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hdb_Controller,,,2019-07-03 16:44:18,2019-07-03 16:44:31,12.886s,FAILED
,,,,,,
Test Cases/hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values,,,2019-07-03 16:44:18,2019-07-03 16:44:25,6.864s,PASSED
"response = sendRequest(findTestObject(""hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-03 16:44:19,2019-07-03 16:44:24,4.819s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.type"", hdb_type)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.135s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.owner"", hdb_owner)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.062s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseId"", hdb_databaseId)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.coGroup"", hdb_coGroup)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.022s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseType"", hdb_databaseType)",,,2019-07-03 16:44:24,2019-07-03 16:44:24,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.description"", hdb_description)",,,2019-07-03 16:44:24,2019-07-03 16:44:25,0.055s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.readOnlyDbid"", hdb_readOnlyDbid)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.relationalActy"", hdb_relationalActy)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.dataPropagation"", hdb_dataPropagation)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.022s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.type"", vsm_type)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.version"", vsm_version)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.ddname"", vsm_ddname)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.datasetFormat"", vsm_datasetFormat)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.maxRecSize"", vsm_maxRecSize)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.password"", vsm_password)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.type"", ims_type)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.022s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.dlitype"", ims_dlitype)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.posParameter"", ims_posParameter)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.maxKeylen"", ims_maxKeylen)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].ims.dbdName"", ims_dbdName)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.021s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.type"", mod_type)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelDbId"", mod_modelDbId)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelCoGrp"", mod_modelCoGrp)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].mod.modelReason"", mod_modelReason)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.016s,PASSED
"verifyElementPropertyValue(response, ""[0].dgList"", dgList)",,,2019-07-03 16:44:25,2019-07-03 16:44:25,0.027s,PASSED
,,,,,,
Test Cases/hdb_Controller/hdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-03 16:44:25,2019-07-03 16:44:27,1.537s,FAILED
"response = sendRequest(findTestObject(""hdb_Controller/hdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.201s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.015s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.type"", hdb_type)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.owner"", hdb_owner)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.databaseId"", hdb_databaseId)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.coGroup"", hdb_coGroup)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.018s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.databaseType"", hdb_databaseType)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.description"", hdb_description)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.readOnlyDbid"", hdb_readOnlyDbid)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].hdb.relationalActy"", hdb_relationalActy)",,,2019-07-03 16:44:26,2019-07-03 16:44:26,0.031s,FAILED
