Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sdb_Controller_API,,,2019-07-19 15:35:31,2019-07-19 15:35:43,12.387s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values,,,2019-07-19 15:35:31,2019-07-19 15:35:38,6.213s,PASSED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-19 15:35:32,2019-07-19 15:35:37,4.673s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.157s,PASSED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.061s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-19 15:35:37,2019-07-19 15:35:37,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-19 15:35:37,2019-07-19 15:35:38,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-19 15:35:38,2019-07-19 15:35:38,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-19 15:35:38,2019-07-19 15:35:38,0.058s,PASSED
"verifyElementPropertyValue(response, ""[0].logDbType"", logDbType)",,,2019-07-19 15:35:38,2019-07-19 15:35:38,0.035s,PASSED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-19 15:35:38,2019-07-19 15:35:39,1.292s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-19 15:35:38,2019-07-19 15:35:39,0.237s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.048s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.044s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.045s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.039s,FAILED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].logDbType"", logDbType)",,,2019-07-19 15:35:39,2019-07-19 15:35:39,0.039s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values,,,2019-07-19 15:35:39,2019-07-19 15:35:40,1.144s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-19 15:35:39,2019-07-19 15:35:40,0.230s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.050s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].logDbType"", logDbType)",,,2019-07-19 15:35:40,2019-07-19 15:35:40,0.053s,FAILED
,,,,,,
