Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Map_Controller_API,,,2019-07-19 11:32:14,2019-07-19 11:32:25,11.075s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values,,,2019-07-19 11:32:14,2019-07-19 11:32:20,5.298s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_valid_Values""))",,,2019-07-19 11:32:15,2019-07-19 11:32:19,3.651s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.126s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.050s,PASSED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.056s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.074s,PASSED
"verifyElementPropertyValue(response, ""[0].extendedAttribute"", extendedAttribute)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].dynamicTxnCode"", dynamicTxnCode)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].defExtendedAttribute"", defExtendedAttribute)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].txnAttribute"", txnAttribute)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].nonPemMapIndicator"", nonPemMapIndicator)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-19 11:32:19,2019-07-19 11:32:19,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-19 11:32:19,2019-07-19 11:32:20,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.024s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values,,,2019-07-19 11:32:20,2019-07-19 11:32:21,1.191s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.193s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.060s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-19 11:32:20,2019-07-19 11:32:20,0.040s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-19 11:32:20,2019-07-19 11:32:21,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].extendedAttribute"", extendedAttribute)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].dynamicTxnCode"", dynamicTxnCode)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.059s,FAILED
"verifyElementPropertyValue(response, ""[0].defExtendedAttribute"", defExtendedAttribute)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].txnAttribute"", txnAttribute)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].nonPemMapIndicator"", nonPemMapIndicator)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.021s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-19 11:32:21,2019-07-19 11:32:21,0.036s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values,,,2019-07-19 11:32:21,2019-07-19 11:32:22,1.395s,FAILED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-19 11:32:21,2019-07-19 11:32:22,0.294s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.004s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.053s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].device"", device)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.049s,FAILED
"verifyElementPropertyValue(response, ""[0].compGroup"", compGroup)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].linkname"", linkname)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].txn"", txn)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.057s,FAILED
"verifyElementPropertyValue(response, ""[0].extendedAttribute"", extendedAttribute)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.042s,FAILED
"verifyElementPropertyValue(response, ""[0].dynamicTxnCode"", dynamicTxnCode)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].defExtendedAttribute"", defExtendedAttribute)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].txnAttribute"", txnAttribute)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.023s,FAILED
"verifyElementPropertyValue(response, ""[0].nonPemMapIndicator"", nonPemMapIndicator)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].mapType"", mapType)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].noOfDg"", noOfDg)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].dgNumbers"", dgNumbers)",,,2019-07-19 11:32:22,2019-07-19 11:32:22,0.034s,FAILED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters,,,2019-07-19 11:32:22,2019-07-19 11:32:23,0.546s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-07-19 11:32:23,2019-07-19 11:32:23,0.192s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-07-19 11:32:23,2019-07-19 11:32:23,0.003s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Post_Request,,,2019-07-19 11:32:23,2019-07-19 11:32:23,0.647s,PASSED
"response = sendRequest(findTestObject(""Map_Controller_API/Map_Controller_Post_Request""))",,,2019-07-19 11:32:23,2019-07-19 11:32:23,0.261s,PASSED
"verifyResponseStatusCode(response, 201)",,,2019-07-19 11:32:23,2019-07-19 11:32:23,0.001s,PASSED
,,,,,,
Test Cases/Map_Controller_API/Map_Controller_Put_Request,,,2019-07-19 11:32:23,2019-07-19 11:32:24,0.475s,PASSED
