Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sdb_Controller_API,,,2019-07-16 16:45:36,2019-07-16 16:45:48,11.845s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values,,,2019-07-16 16:45:37,2019-07-16 16:45:43,6.057s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values""))",,,2019-07-16 16:45:37,2019-07-16 16:45:42,4.280s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.056s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.196s,PASSED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.046s,PASSED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.065s,PASSED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.068s,PASSED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.050s,PASSED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.051s,PASSED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.057s,PASSED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-16 16:45:42,2019-07-16 16:45:42,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].status"", status)",,,2019-07-16 16:45:42,2019-07-16 16:45:43,0.075s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values,,,2019-07-16 16:45:43,2019-07-16 16:45:44,1.367s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-16 16:45:43,2019-07-16 16:45:43,0.191s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 16:45:43,2019-07-16 16:45:43,0.004s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-16 16:45:43,2019-07-16 16:45:44,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.039s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.039s,FAILED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.037s,FAILED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].status"", status)",,,2019-07-16 16:45:44,2019-07-16 16:45:44,0.026s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values,,,2019-07-16 16:45:44,2019-07-16 16:45:45,0.884s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-16 16:45:44,2019-07-16 16:45:45,0.198s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 16:45:45,2019-07-16 16:45:45,0.005s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-16 16:45:45,2019-07-16 16:45:45,0.057s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-07-16 16:45:45,2019-07-16 16:45:45,0.021s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-07-16 16:45:45,2019-07-16 16:45:45,0.018s,FAILED
