Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Ccp_Controller_API,,,2019-07-03 10:14:31,2019-07-03 10:14:46,15.521s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values,,,2019-07-03 10:14:31,2019-07-03 10:14:37,5.771s,PASSED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values""))",,,2019-07-03 10:14:32,2019-07-03 10:14:36,4.476s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 10:14:36,2019-07-03 10:14:36,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-03 10:14:36,2019-07-03 10:14:37,0.235s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-03 10:14:37,2019-07-03 10:14:37,0.085s,PASSED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-07-03 10:14:37,2019-07-03 10:14:37,0.072s,PASSED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-07-03 10:14:37,2019-07-03 10:14:37,0.059s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-03 10:14:37,2019-07-03 10:14:37,0.072s,PASSED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-07-03 10:14:37,2019-07-03 10:14:37,0.045s,PASSED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values,,,2019-07-03 10:14:37,2019-07-03 10:14:38,1.363s,FAILED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-03 10:14:38,2019-07-03 10:14:38,0.350s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 10:14:38,2019-07-03 10:14:38,0.004s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-03 10:14:38,2019-07-03 10:14:38,0.114s,FAILED
