Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Fps_Controller_API,,,2019-06-27 14:32:33,2019-06-27 14:32:45,12.129s,FAILED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Verify_Response_with_valid_Values,,,2019-06-27 14:32:33,2019-06-27 14:32:39,5.889s,PASSED
"response = sendRequest(findTestObject(""Fps_Controller_API/Fps_Controller_Verify_Response_with_valid_Values""))",,,2019-06-27 14:32:34,2019-06-27 14:32:38,3.489s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.016s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.132s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].sequence"", sequence)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].screenId"", screenId)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.070s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.076s,PASSED
"verifyElementPropertyValue(response, ""[0].statusCode"", statusCode)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].xyz"", xyz)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].initActivity"", initActivity)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].initType"", initType)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].displayFirst"", displayFirst)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].displayActivity"", displayActivity)",,,2019-06-27 14:32:38,2019-06-27 14:32:38,0.055s,PASSED
"verifyElementPropertyValue(response, ""[0].dblockActivity"", dblockActivity)",,,2019-06-27 14:32:38,2019-06-27 14:32:39,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].linkactivity"", linkactivity)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].userEnrollment"", userEnrollment)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].establishedNewLevel"", establishedNewLevel)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeyApplication"", fpskeyApplication)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeyFunction"", fpskeyFunction)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeySequence"", fpskeySequence)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.089s,PASSED
"verifyElementPropertyValue(response, ""[0].pqr"", pqr)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.042s,PASSED
"verifyElementPropertyValue(response, ""[0].efskey"", efskey)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.051s,PASSED
"verifyElementPropertyValue(response, ""[0].efsaction"", efsaction)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.057s,PASSED
"verifyElementPropertyValue(response, ""[0].functionSecurityLevel"", functionSecurityLevel)",,,2019-06-27 14:32:39,2019-06-27 14:32:39,0.042s,PASSED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Verify_Response_with_Empty_Values,,,2019-06-27 14:32:39,2019-06-27 14:32:41,1.659s,FAILED
"response = sendRequest(findTestObject(""Fps_Controller_API/Fps_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.258s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.018s,FAILED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.027s,FAILED
"verifyElementPropertyValue(response, ""[0].sequence"", sequence)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.003s,FAILED
"verifyElementPropertyValue(response, ""[0].screenId"", screenId)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].statusCode"", statusCode)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.025s,FAILED
"verifyElementPropertyValue(response, ""[0].xyz"", xyz)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.020s,FAILED
"verifyElementPropertyValue(response, ""[0].initActivity"", initActivity)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.016s,FAILED
"verifyElementPropertyValue(response, ""[0].initType"", initType)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].displayFirst"", displayFirst)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].displayActivity"", displayActivity)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.009s,FAILED
"verifyElementPropertyValue(response, ""[0].dblockActivity"", dblockActivity)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].linkactivity"", linkactivity)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].userEnrollment"", userEnrollment)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].establishedNewLevel"", establishedNewLevel)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.047s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeyApplication"", fpskeyApplication)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeyFunction"", fpskeyFunction)",,,2019-06-27 14:32:40,2019-06-27 14:32:40,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeySequence"", fpskeySequence)",,,2019-06-27 14:32:40,2019-06-27 14:32:41,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].pqr"", pqr)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].efskey"", efskey)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.051s,FAILED
"verifyElementPropertyValue(response, ""[0].efsaction"", efsaction)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].functionSecurityLevel"", functionSecurityLevel)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.040s,FAILED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Verify_Response__with_Invalid_Values,,,2019-06-27 14:32:41,2019-06-27 14:32:42,1.477s,FAILED
"response = sendRequest(findTestObject(""Fps_Controller_API/Fps_Controller_Verify_Response__with_Invalid_Values""))",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.162s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.022s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.058s,FAILED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.026s,FAILED
"verifyElementPropertyValue(response, ""[0].sequence"", sequence)",,,2019-06-27 14:32:41,2019-06-27 14:32:41,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].screenId"", screenId)",,,2019-06-27 14:32:41,2019-06-27 14:32:42,0.048s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].statusCode"", statusCode)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].xyz"", xyz)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].initActivity"", initActivity)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].initType"", initType)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].displayFirst"", displayFirst)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].displayActivity"", displayActivity)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].dblockActivity"", dblockActivity)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].linkactivity"", linkactivity)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].userEnrollment"", userEnrollment)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.021s,FAILED
"verifyElementPropertyValue(response, ""[0].establishedNewLevel"", establishedNewLevel)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeyApplication"", fpskeyApplication)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeyFunction"", fpskeyFunction)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].fpskeySequence"", fpskeySequence)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.036s,FAILED
"verifyElementPropertyValue(response, ""[0].pqr"", pqr)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.054s,FAILED
"verifyElementPropertyValue(response, ""[0].efskey"", efskey)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].efsaction"", efsaction)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.034s,FAILED
"verifyElementPropertyValue(response, ""[0].functionSecurityLevel"", functionSecurityLevel)",,,2019-06-27 14:32:42,2019-06-27 14:32:42,0.034s,FAILED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Verify_Response_with_Invalid_parameters,,,2019-06-27 14:32:42,2019-06-27 14:32:43,0.505s,PASSED
"response = sendRequest(findTestObject(""Fps_Controller_API/Fps_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-06-27 14:32:42,2019-06-27 14:32:43,0.180s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-06-27 14:32:43,2019-06-27 14:32:43,0.016s,PASSED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Post_Request,,,2019-06-27 14:32:43,2019-06-27 14:32:43,0.385s,FAILED
