Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hdb_Controller,,,2019-06-27 14:39:30,2019-06-27 14:39:43,13.110s,FAILED
,,,,,,
Test Cases/hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values,,,2019-06-27 14:39:31,2019-06-27 14:39:38,6.860s,PASSED
"response = sendRequest(findTestObject(""hdb_Controller/hdb_Controller_Verify_Response_with_valid_Values""))",,,2019-06-27 14:39:32,2019-06-27 14:39:37,5.047s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.019s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.type"", hdb_type)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.088s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.owner"", hdb_owner)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseId"", hdb_databaseId)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.coGroup"", hdb_coGroup)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.databaseType"", hdb_databaseType)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.description"", hdb_description)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.readOnlyDbid"", hdb_readOnlyDbid)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.relationalActy"", hdb_relationalActy)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].hdb.dataPropagation"", hdb_dataPropagation)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.type"", vsm_type)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.version"", vsm_version)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.ddname"", vsm_ddname)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.015s,PASSED
"verifyElementPropertyValue(response, ""[0].vsm.datasetFormat"", vsm_datasetFormat)",,,2019-06-27 14:39:37,2019-06-27 14:39:37,0.022s,PASSED
