Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Activity_Controller_API,,,2019-06-28 09:36:35,2019-06-28 09:36:56,21.835s,FAILED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response_with_valid_Values,,,2019-06-28 09:36:36,2019-06-28 09:36:47,11.596s,PASSED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response_with_valid_Values""))",,,2019-06-28 09:36:37,2019-06-28 09:36:46,9.683s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 09:36:46,2019-06-28 09:36:46,0.017s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-28 09:36:46,2019-06-28 09:36:47,0.216s,PASSED
"verifyElementPropertyValue(response, ""[0].activityId"", activityId)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].activityType"", activityType)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.037s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.067s,PASSED
"verifyElementPropertyValue(response, ""[0].disposition"", disposition)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].databaseName"", databaseName)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].dataBaseAction"", dataBaseAction)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.065s,PASSED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.073s,PASSED
"verifyElementPropertyValue(response, ""[0].programID"", programID)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.057s,PASSED
"verifyElementPropertyValue(response, ""[0].programName"", programName)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.079s,PASSED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.071s,PASSED
"verifyElementPropertyValue(response, ""[0].count"", count)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.057s,PASSED
"verifyElementPropertyValue(response, ""[0].listADG"", listADG)",,,2019-06-28 09:36:47,2019-06-28 09:36:47,0.049s,PASSED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response_with_Empty_Values,,,2019-06-28 09:36:47,2019-06-28 09:36:49,1.760s,FAILED
"response = sendRequest(findTestObject(""Activity_Controller_API/Activity_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-28 09:36:48,2019-06-28 09:36:49,0.668s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.080s,FAILED
"verifyElementPropertyValue(response, ""[0].activityId"", activityId)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.048s,FAILED
"verifyElementPropertyValue(response, ""[0].activityType"", activityType)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].disposition"", disposition)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].databaseName"", databaseName)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.016s,FAILED
"verifyElementPropertyValue(response, ""[0].dataBaseAction"", dataBaseAction)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.052s,FAILED
"verifyElementPropertyValue(response, ""[0].mapName"", mapName)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].programID"", programID)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].programName"", programName)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.051s,FAILED
"verifyElementPropertyValue(response, ""[0].language"", language)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].count"", count)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].listADG"", listADG)",,,2019-06-28 09:36:49,2019-06-28 09:36:49,0.045s,FAILED
,,,,,,
Test Cases/Activity_Controller_API/Activity_Controller_Verify_Response__with_Invalid_Values,,,2019-06-28 09:36:49,2019-06-28 09:36:51,2.227s,FAILED
