Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Program_Controller_API,,,2019-07-18 12:48:21,2019-07-18 12:48:32,11.078s,FAILED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values,,,2019-07-18 12:48:22,2019-07-18 12:48:28,6.198s,PASSED
"response = sendRequest(findTestObject(""Program_Controller_API/Program_Controller_Verify_Response_with_valid_Values""))",,,2019-07-18 12:48:23,2019-07-18 12:48:28,5.005s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.021s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.type"", pgm_type)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.106s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.owner"", pgm_owner)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.pgmId"", pgm_pgmId)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.linkName"", pgm_linkName)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.description"", pgm_description)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.language"", pgm_language)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].pgm.status"", pgm_status)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.type"", pdg_type)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.number"", pdg_number)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.030s,PASSED
"verifyElementPropertyValue(response, ""[0].pdg.dgNumberList"", pdg_dgNumberList)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.type"", pac_type)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.number"", pac_number)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].pac.actNumbersList"", pac_act_NumbersList)",,,2019-07-18 12:48:28,2019-07-18 12:48:28,0.023s,PASSED
,,,,,,
Test Cases/Program_Controller_API/Program_Controller_Verify_Response_with_Empty_Values,,,2019-07-18 12:48:28,2019-07-18 12:48:29,0.810s,FAILED
