Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Fps_Controller_API,,,2019-07-16 17:07:10,2019-07-16 17:07:16,6.150s,PASSED
,,,,,,
Test Cases/Fps_Controller_API/Fps_Controller_Verify_Response_with_valid_Values,,,2019-07-16 17:07:10,2019-07-16 17:07:16,5.529s,PASSED
"response = sendRequest(findTestObject(""Fps_Controller_API/Fps_Controller_Verify_Response_with_valid_Values""))",,,2019-07-16 17:07:11,2019-07-16 17:07:14,3.274s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-16 17:07:14,2019-07-16 17:07:14,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-16 17:07:14,2019-07-16 17:07:14,0.129s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-16 17:07:14,2019-07-16 17:07:15,0.139s,PASSED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.102s,PASSED
"verifyElementPropertyValue(response, ""[0].function"", function)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.043s,PASSED
"verifyElementPropertyValue(response, ""[0].sequence"", sequence)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].screenId"", screenId)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.064s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].statusCode"", statusCode)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].dgAction"", dgAction)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].initActivity"", initActivity)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.048s,PASSED
"verifyElementPropertyValue(response, ""[0].initType"", initType)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.066s,PASSED
"verifyElementPropertyValue(response, ""[0].displayFirst"", displayFirst)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.048s,PASSED
"verifyElementPropertyValue(response, ""[0].displayActivity"", displayActivity)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.045s,PASSED
"verifyElementPropertyValue(response, ""[0].dblockActivity"", dblockActivity)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.053s,PASSED
"verifyElementPropertyValue(response, ""[0].linkactivity"", linkactivity)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.054s,PASSED
"verifyElementPropertyValue(response, ""[0].userEnrollment"", userEnrollment)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].establishedNewLevel"", establishedNewLevel)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.046s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeyApplication"", fpskeyApplication)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.040s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeyFunction"", fpskeyFunction)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.044s,PASSED
"verifyElementPropertyValue(response, ""[0].fpskeySequence"", fpskeySequence)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].highUseIndicator"", highUseIndicator)",,,2019-07-16 17:07:15,2019-07-16 17:07:15,0.031s,PASSED
"verifyElementPropertyValue(response, ""[0].efskey"", efskey)",,,2019-07-16 17:07:15,2019-07-16 17:07:16,0.027s,PASSED
"verifyElementPropertyValue(response, ""[0].efsaction"", efsaction)",,,2019-07-16 17:07:16,2019-07-16 17:07:16,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].functionSecurityLevel"", functionSecurityLevel)",,,2019-07-16 17:07:16,2019-07-16 17:07:16,0.043s,PASSED
