Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Ccp_Controller_API,,,2019-07-18 17:17:45,2019-07-18 17:18:02,17.025s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values,,,2019-07-18 17:17:46,2019-07-18 17:17:52,5.836s,PASSED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_valid_Values""))",,,2019-07-18 17:17:47,2019-07-18 17:17:51,4.703s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.039s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.105s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.028s,PASSED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.026s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-18 17:17:51,2019-07-18 17:17:51,0.024s,PASSED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-07-18 17:17:51,2019-07-18 17:17:52,0.028s,PASSED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values,,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.954s,FAILED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.338s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.052s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].application"", application)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].ccpid"", ccpid)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].messageCategory"", messageCategory)",,,2019-07-18 17:17:52,2019-07-18 17:17:52,0.040s,FAILED
,,,,,,
Test Cases/Ccp_Controller_API/Ccp_Controller_Verify_Response__with_Invalid_Values,,,2019-07-18 17:17:53,2019-07-18 17:17:53,0.933s,FAILED
"response = sendRequest(findTestObject(""Ccp_Controller_API/Ccp_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-18 17:17:53,2019-07-18 17:17:53,0.212s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-18 17:17:53,2019-07-18 17:17:53,0.003s,PASSED
"verifyElementPropertyValue(response, ""[0].type"", type)",,,2019-07-18 17:17:53,2019-07-18 17:17:53,0.097s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-18 17:17:53,2019-07-18 17:17:53,0.042s,FAILED
