Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Defination_Group_Controller_API,,,2019-07-03 16:43:41,2019-07-03 16:43:50,9.652s,FAILED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_valid_Values,,,2019-07-03 16:43:41,2019-07-03 16:43:46,4.513s,PASSED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_valid_Values""))",,,2019-07-03 16:43:42,2019-07-03 16:43:45,3.540s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:43:45,2019-07-03 16:43:45,0.047s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-03 16:43:45,2019-07-03 16:43:46,0.139s,PASSED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-03 16:43:46,2019-07-03 16:43:46,0.036s,PASSED
"verifyElementPropertyValue(response, ""[0].dgId"", dgId)",,,2019-07-03 16:43:46,2019-07-03 16:43:46,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].cobCopyBook"", cobCopyBook)",,,2019-07-03 16:43:46,2019-07-03 16:43:46,0.029s,PASSED
"verifyElementPropertyValue(response, ""[0].macro"", macro)",,,2019-07-03 16:43:46,2019-07-03 16:43:46,0.025s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-03 16:43:46,2019-07-03 16:43:46,0.025s,PASSED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Empty_Values,,,2019-07-03 16:43:46,2019-07-03 16:43:47,1.068s,FAILED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Empty_Values""))",,,2019-07-03 16:43:46,2019-07-03 16:43:47,0.332s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.075s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].dgId"", dgId)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.038s,FAILED
"verifyElementPropertyValue(response, ""[0].cobCopyBook"", cobCopyBook)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].macro"", macro)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.041s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.064s,FAILED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response__with_Invalid_Values,,,2019-07-03 16:43:47,2019-07-03 16:43:48,0.710s,FAILED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response__with_Invalid_Values""))",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.145s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.000s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.046s,FAILED
"verifyElementPropertyValue(response, ""[0].owner"", owner)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].dgId"", dgId)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].cobCopyBook"", cobCopyBook)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].macro"", macro)",,,2019-07-03 16:43:47,2019-07-03 16:43:47,0.015s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-07-03 16:43:47,2019-07-03 16:43:48,0.034s,FAILED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Invalid_parameters,,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.431s,PASSED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Verify_Response_with_Invalid_parameters""))",,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.154s,PASSED
"verifyResponseStatusCode(response, 400)",,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.015s,PASSED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Post_Request,,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.513s,PASSED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Post_Request""))",,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.228s,PASSED
"verifyResponseStatusCode(response, 201)",,,2019-07-03 16:43:48,2019-07-03 16:43:48,0.000s,PASSED
,,,,,,
Test Cases/Defination_Group_Controller_API/Defination_Group_Controller_Put_Request,,,2019-07-03 16:43:48,2019-07-03 16:43:49,0.532s,PASSED
"response = sendRequest(findTestObject(""Defination_Group_Controller_API/Defination_Group_Controller_Put_Request""))",,,2019-07-03 16:43:49,2019-07-03 16:43:49,0.233s,PASSED
