Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sdb_Controller_API,,,2019-06-19 19:32:34,2019-06-19 19:32:46,12.595s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values,,,2019-06-19 19:32:34,2019-06-19 19:32:41,6.607s,PASSED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_valid_Values""))",,,2019-06-19 19:32:35,2019-06-19 19:32:40,4.865s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:40,2019-06-19 19:32:40,0.038s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-19 19:32:40,2019-06-19 19:32:40,0.129s,PASSED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-06-19 19:32:40,2019-06-19 19:32:41,0.041s,PASSED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.050s,PASSED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.035s,PASSED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.032s,PASSED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.052s,PASSED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.068s,PASSED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.033s,PASSED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.059s,PASSED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.034s,PASSED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.057s,PASSED
"verifyElementPropertyValue(response, ""[0].status"", status)",,,2019-06-19 19:32:41,2019-06-19 19:32:41,0.026s,PASSED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values,,,2019-06-19 19:32:41,2019-06-19 19:32:42,1.128s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response_with_Empty_Values""))",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.188s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.002s,PASSED
"verifyElementPropertyValue(response, ""[0].typ"", typ)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].own"", own)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].sdbId"", sdbId)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.035s,FAILED
"verifyElementPropertyValue(response, ""[0].description"", description)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.031s,FAILED
"verifyElementPropertyValue(response, ""[0].filetyp"", filetyp)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.032s,FAILED
"verifyElementPropertyValue(response, ""[0].deviceClass"", deviceClass)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.024s,FAILED
"verifyElementPropertyValue(response, ""[0].accessMethod"", accessMethod)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.028s,FAILED
"verifyElementPropertyValue(response, ""[0].recFmt"", recFmt)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.030s,FAILED
"verifyElementPropertyValue(response, ""[0].logicalRecLength"", logicalRecLength)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.033s,FAILED
"verifyElementPropertyValue(response, ""[0].ddName"", ddName)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.043s,FAILED
"verifyElementPropertyValue(response, ""[0].recFm"", recFm)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.052s,FAILED
"verifyElementPropertyValue(response, ""[0].blockSize"", blockSize)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.029s,FAILED
"verifyElementPropertyValue(response, ""[0].status"", status)",,,2019-06-19 19:32:42,2019-06-19 19:32:42,0.039s,FAILED
,,,,,,
Test Cases/Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values,,,2019-06-19 19:32:42,2019-06-19 19:32:43,1.148s,FAILED
"response = sendRequest(findTestObject(""Sdb_Controller_API/Sdb_Controller_Verify_Response__with_Invalid_Values""))",,,2019-06-19 19:32:43,2019-06-19 19:32:43,0.294s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-06-19 19:32:43,2019-06-19 19:32:43,0.002s,PASSED
